player_id,Player,Games Played,Minutes,PER,NBA Rating,OREB%,DREB%,REB%,AST/TO,Points,Assists,Rebounds
4432165,Jalen Suggs,35.0,28.62857,14.424,26.744286,0.0,0.0,0.0,1.2647059,16.2,3.6857142,4.0285716
4432166,Cade Cunningham,70.0,35.028572,20.663,46.42643,0.0,0.0,0.0,2.064725,26.142857,9.114285,6.071429
4432170,Isaiah Jackson,5.0,16.8,18.238,16.73,0.0,0.0,0.0,1.0,7.0,1.0,5.6
4432171,Moses Moody,74.0,22.283783,12.404,15.787839,0.0,0.0,0.0,1.7777778,9.783784,1.2972972,2.554054
4432174,Cam Thomas,25.0,31.24,18.059,33.434,0.0,0.0,0.0,1.516129,23.96,3.76,3.32
4432181,Julian Strawther,65.0,21.276922,9.588,13.993846,0.0,0.0,0.0,1.4561404,9.046154,1.2769231,2.1846154
4432192,Keon Johnson,79.0,24.367088,10.469,17.85,0.0,0.0,0.0,1.5086207,10.620254,2.21519,3.7594936
4432194,Day'Ron Sharpe,50.0,18.14,19.782,19.171999,0.0,0.0,0.0,1.4444444,7.94,1.82,6.6
4432241,Jamal Shead,75.0,19.56,9.954,14.412666,0.0,0.0,0.0,2.7008548,7.1066666,4.213333,1.5333333
4432573,Paolo Banchero,46.0,34.391304,20.11,40.541306,0.0,0.0,0.0,1.6102941,25.891304,4.7608695,7.5
4432582,Max Christie,78.0,27.26923,10.436,16.810255,2.033,0.0,6.726,1.6590909,9.602564,1.8717948,3.3076923
4432639,Jabari Smith Jr.,57.0,30.105263,12.652,22.310526,0.0,0.0,0.0,0.9836066,12.245614,1.0526316,7.0
4432808,James Wiseman,1.0,5.0,31.281,7.9,0.0,0.0,0.0,0.0,6.0,0.0,1.0
4432810,Isaiah Stewart,72.0,19.916666,14.616,16.680555,0.0,0.0,0.0,1.8088236,6.0416665,1.7083334,5.5416665
4432811,Josh Green,68.0,27.764706,7.871,13.305147,0.0,0.0,0.0,1.5428572,7.4411764,1.5882353,2.5294118
4432815,Isaiah Mobley,1.0,17.0,17.181,17.35,0.0,0.0,0.0,0.0,6.0,5.0,4.0
4432816,LaMelo Ball,47.0,32.0,19.209,40.27766,0.0,0.0,0.0,2.0718563,25.19149,7.361702,4.93617
4432817,Johnny Juzang,64.0,19.84375,11.87,14.472656,0.0,0.0,0.0,1.8888888,8.921875,1.0625,2.875
4432819,Tre Mann,13.0,24.538462,13.407,21.773075,0.0,0.0,0.0,1.56,14.076923,3.0,2.9230769
4432827,Oscar Tshiebwe,14.0,18.214285,21.03,19.139286,0.0,0.0,0.0,0.9,7.642857,0.64285713,8.714286
4432872,Emanuel Miller,6.0,4.1666665,18.149,3.8500001,0.0,0.0,0.0,0.0,1.6666666,0.33333334,1.3333334
4432887,Tyson Etienne,7.0,21.571428,5.677,10.785714,0.0,0.0,0.0,1.5,7.857143,1.7142857,1.2857143
4432907,Justin Champagnie,62.0,21.629032,15.71,18.404839,0.0,0.0,0.0,1.1111112,8.774194,0.9677419,5.66129
4432957,Yuri Collins,2.0,8.0,13.914,6.0,0.0,0.0,0.0,0.0,1.0,2.0,1.5
4433134,Scottie Barnes,65.0,32.83077,17.863,36.526154,0.0,0.0,0.0,2.0543478,19.261538,5.8153844,7.723077
4433136,Walker Kessler,58.0,30.0,20.048,30.730171,0.0,0.0,0.0,1.1279069,11.051724,1.6724138,12.189655
4433137,Ziaire Williams,63.0,24.460318,11.942,17.765873,0.0,0.0,0.0,1.2537314,10.031746,1.3333334,4.5555553
4433147,Marcus Bagley,10.0,25.3,11.768,16.82,0.0,0.0,0.0,1.4285715,6.7,1.0,7.0
4433192,Tari Eason,57.0,24.912281,18.485,23.848246,0.0,0.0,0.0,1.2769231,12.035088,1.4561404,6.3508773
4433218,Jaden Ivey,30.0,29.933332,14.767,27.975,0.0,0.0,0.0,1.3370787,17.6,3.9666667,4.133333
4433247,Jonathan Kuminga,47.0,24.340425,15.804,23.598936,0.0,0.0,0.0,1.4647887,15.297873,2.212766,4.617021
4433249,Moussa Diabate,71.0,17.478872,16.525,14.57676,0.0,0.0,0.0,0.91803277,5.6760564,0.7887324,6.169014
4433255,Chet Holmgren,32.0,27.40625,19.226,29.876562,0.0,0.0,0.0,1.125,14.96875,1.96875,8.03125
4433287,Brandon Miller,27.0,34.22222,14.046,31.992592,0.0,0.0,0.0,1.2894737,21.037037,3.6296296,4.851852
4433621,Jalen Duren,78.0,26.076923,21.476,29.757694,0.0,0.0,0.0,1.5367647,11.769231,2.6794872,10.346154
4433627,Keyonte George,67.0,31.462687,12.952,27.62612,0.0,0.0,0.0,2.0601094,16.791044,5.626866,3.7761195
4437244,Jalen Green,82.0,32.890244,15.149,30.989634,0.0,0.0,0.0,1.3891625,21.012196,3.4390244,4.597561
4566434,Franz Wagner,60.0,33.716667,20.213,38.699165,0.0,0.0,0.0,2.057971,24.15,4.733333,5.7
4576087,Peyton Watson,68.0,24.352942,11.41,16.08162,0.0,0.0,0.0,1.6785715,8.1029415,1.382353,3.4264705
4578893,Vit Krejci,57.0,20.22807,12.691,15.459649,0.0,0.0,0.0,2.94,7.2280703,2.5789473,2.7368422
4592216,Alondes Williams,1.0,4.0,53.524,8.9,0.0,0.0,0.0,0.0,5.0,1.0,0.0
4592401,N'Faly Dante,4.0,12.75,24.055,15.55,0.0,0.0,0.0,1.0,6.0,0.5,5.25
4592479,Julian Champagnie,82.0,23.560976,12.244,17.24939,0.0,0.0,0.0,1.5,9.939024,1.3536586,3.878049
4593125,Santi Aldama,65.0,25.538462,16.812,25.094616,0.0,0.0,0.0,2.6478872,12.476923,2.8923078,6.4
4593803,Jalen Williams,69.0,32.420288,20.325,37.365215,0.0,0.0,0.0,2.36,21.594202,5.130435,5.347826
4594268,Anthony Edwards,79.0,36.341774,20.158,42.08671,0.0,0.0,0.0,1.4417671,27.556963,4.544304,5.6962028
4594327,Keegan Murray,76.0,34.342106,12.024,23.66842,0.0,0.0,0.0,1.8166667,12.394737,1.4342105,6.6710525
4600663,Zach Edey,66.0,21.454546,18.219,21.96515,0.0,0.0,0.0,0.7386364,9.242424,0.9848485,8.30303
4610139,Jeremy Sochan,54.0,25.25926,15.906,23.225,0.0,0.0,0.0,1.5238096,11.425926,2.3703704,6.5185184
4683021,Deni Avdija,72.0,30.01389,17.703,31.041666,0.0,0.0,0.0,1.4336735,16.930555,3.9027777,7.25
4683024,Killian Hayes,6.0,27.0,12.735,20.266666,0.0,0.0,0.0,3.4444444,9.0,5.1666665,3.0
4683634,Bennedict Mathurin,72.0,29.847221,13.659,25.140278,0.0,0.0,0.0,1.0074074,16.055555,1.8888888,5.3194447
4683678,Scoot Henderson,66.0,26.651516,12.573,22.55303,0.0,0.0,0.0,1.8926554,12.681818,5.0757575,3.0
4683688,Dereck Lively II,36.0,23.13889,20.07,23.63889,0.0,0.0,0.0,2.0731707,8.722222,2.3611112,7.5
4683692,Cason Wallace,68.0,27.588236,12.293,18.120588,0.0,0.0,0.0,2.9322033,8.3529415,2.5441177,3.3676472
4683750,Jordan Hawkins,56.0,23.589285,9.66,15.435715,0.0,0.0,0.0,1.137931,10.785714,1.1785715,2.8214285
4683766,Isaiah Collier,71.0,25.90141,9.734,19.752817,0.0,0.0,0.0,2.1442308,8.661972,6.28169,3.309859
4683778,Jared McCain,23.0,25.73913,15.272,22.64565,0.0,0.0,0.0,1.6216216,15.304348,2.6086957,2.4347825
4684740,Amen Thompson,69.0,32.246376,18.708,31.349998,0.0,0.0,0.0,1.9202899,14.057971,3.8405797,8.173913
4684742,Ausar Thompson,59.0,22.508474,17.277,21.099152,0.0,0.0,0.0,1.675,10.067797,2.2711864,5.1355934
4684793,Kyle Filipowski,72.0,21.13889,14.956,19.565971,0.0,0.0,0.0,1.372549,9.583333,1.9444444,6.111111
4684806,Taylor Hendricks,3.0,25.0,7.146,11.75,0.0,0.0,0.0,1.0,4.6666665,0.6666667,5.0
4701225,PJ Hall,19.0,3.4736843,18.324,3.7763157,0.0,0.0,0.0,2.0,1.7368422,0.21052632,1.1578947
4701230,Jalen Johnson,36.0,35.666668,17.371,38.852776,0.0,0.0,0.0,1.7075472,18.88889,5.0277777,9.972222
4701232,Mark Williams,44.0,26.613636,23.925,33.273865,0.0,0.0,0.0,1.5352113,15.25,2.4772727,10.159091
4702177,Keon Ellis,80.0,24.35,13.487,16.503124,0.0,0.0,0.0,1.6901408,8.325,1.5,2.65
4709138,Brandin Podziemski,64.0,26.8125,14.47,23.009375,0.0,0.0,0.0,2.9333334,11.671875,3.4375,5.078125
4711294,Matas Buzelis,80.0,18.8875,12.499,15.280001,0.0,0.0,0.0,1.0675676,8.6,0.9875,3.475
4711297,Justin Edwards,44.0,26.25,11.312,17.300001,0.0,0.0,0.0,1.4081633,10.113636,1.5681819,3.3636363
4712849,Anthony Black,78.0,24.192308,11.645,17.492308,0.0,0.0,0.0,1.7266186,9.435898,3.0769231,2.9487178
4712863,Mouhamed Gueye,33.0,16.151516,14.456,13.357575,0.0,0.0,0.0,1.8,5.969697,0.8181818,4.212121
4712896,Noah Clowney,46.0,22.652174,9.23,14.561956,0.0,0.0,0.0,0.8695652,9.130435,0.8695652,3.9347825
4845367,Stephon Castle,81.0,26.691359,13.754,23.919136,0.0,0.0,0.0,1.8757062,14.691358,4.0987654,3.6666667
4845374,Bub Carrington,82.0,29.975609,9.076,20.211586,0.0,0.0,0.0,2.5815604,9.841463,4.4390244,4.1585364
4869342,Dyson Daniels,76.0,33.82895,15.639,30.01908,0.0,0.0,0.0,2.1483872,14.118421,4.381579,5.9078946
4871144,Alperen Sengun,76.0,31.513159,21.469,37.848682,0.0,0.0,0.0,1.9175258,19.092106,4.894737,10.342105
4871145,Josh Giddey,70.0,30.242857,18.093,34.060715,0.0,0.0,0.0,2.490099,14.6,7.1857142,8.085714
4897943,Dalton Knecht,78.0,19.153847,12.789,14.16282,0.0,0.0,0.0,1.7837838,9.051282,0.84615386,2.7692308
4914336,Shaedon Sharpe,72.0,31.277779,14.609,27.916666,0.0,0.0,0.0,1.32,18.541666,2.75,4.5
4997537,Tristan Vukcevic,35.0,14.657143,17.878,16.30857,0.0,0.0,0.0,0.9285714,9.428572,1.1142857,3.7142856
4997538,Karlo Matkovic,42.0,18.833334,15.628,16.992857,0.0,0.0,0.0,1.0697675,7.7380953,1.0952381,4.9761906
5044385,Leonard Miller,13.0,2.4615386,19.894,2.6,0.0,0.0,0.0,0.0,1.5384616,0.0,0.84615386
5061589,Yves Missi,73.0,26.794521,15.425,21.673288,0.0,0.0,0.0,1.2073171,9.109589,1.3561643,8.232877
5104155,Bilal Coulibaly,59.0,33.01695,10.868,22.88305,0.0,0.0,0.0,1.592,12.322034,3.3728814,4.983051
5104157,Victor Wembanyama,46.0,33.195652,24.238,47.51739,0.0,0.0,0.0,1.1275167,24.26087,3.652174,11.0
5105565,Donovan Clingan,67.0,19.761194,17.39,18.71791,0.0,0.0,0.0,1.0694444,6.5074625,1.1492537,7.8656716
5105623,Kel'el Ware,64.0,22.21875,17.421,21.157812,0.0,0.0,0.0,1.0526316,9.296875,0.9375,7.390625
5105637,Adem Bona,58.0,15.603448,16.544,13.438793,0.0,0.0,0.0,0.44262296,5.8103447,0.46551725,4.224138
5105839,Brice Sensabaugh,71.0,20.169014,13.461,17.217606,0.0,0.0,0.0,1.0280374,10.8732395,1.5492958,2.9577465
5106258,Gradey Dick,54.0,29.38889,10.93,21.169445,0.0,0.0,0.0,1.1807228,14.388889,1.8148148,3.574074
5160992,Alex Sarr,67.0,27.074627,12.986,23.843283,0.0,0.0,0.0,1.4122807,12.970149,2.402985,6.4925375
5174563,Kyshawn George,68.0,26.5,8.862,17.15294,0.0,0.0,0.0,1.7422681,8.676471,2.485294,4.1911764
5211175,Zaccharie Risacher,75.0,24.573334,12.293,19.342667,0.0,0.0,0.0,1.0,12.56,1.2266667,3.5733333
6427,Bismack Biyombo,28.0,18.821428,12.299,14.092857,0.0,0.0,0.0,1.1481482,5.142857,1.1071428,5.642857
6429,Alec Burks,49.0,17.612246,12.815,12.436735,0.0,0.0,0.0,1.8965517,7.265306,1.1224489,2.5306122
6430,Jimmy Butler III,55.0,31.745455,22.476,33.467274,7.693,0.0,9.224,4.027027,17.527273,5.418182,5.3818183
6440,Tobias Harris,73.0,31.575342,13.933,25.550001,0.0,0.0,0.0,1.9058824,13.7260275,2.2191782,5.917808
6442,Kyrie Irving,50.0,36.08,19.918,39.461998,0.0,0.0,0.0,2.0810812,24.68,4.62,4.8
6450,Kawhi Leonard,37.0,31.891891,20.53,35.527027,0.0,0.0,0.0,1.6111112,21.513514,3.1351352,5.918919
6475,Klay Thompson,72.0,27.291666,12.949,21.552084,0.0,0.0,0.0,1.6477273,13.958333,2.0138888,3.4166667
6477,Jonas Valanciunas,81.0,18.814816,20.831,22.970987,13.259,0.0,21.967,1.3666667,10.407408,2.0246913,7.740741
6478,Nikola Vucevic,73.0,31.205479,20.334,37.31233,0.0,0.0,0.0,2.1512606,18.479452,3.5068493,10.068493
6578,Harrison Barnes,82.0,27.195122,14.901,20.744513,0.0,0.0,0.0,2.72,12.329268,1.6585366,3.7804878
6580,Bradley Beal,53.0,32.11321,15.254,28.350943,0.0,0.0,0.0,1.969697,17.018867,3.6792452,3.3396227
6583,Anthony Davis,51.0,33.431374,26.333,46.645096,9.058,0.0,19.385,1.6017699,24.72549,3.5490196,11.568627
6585,Andre Drummond,40.0,18.775,16.041,17.2,0.0,0.0,0.0,0.6181818,7.325,0.85,7.75
6589,Draymond Green,68.0,29.161764,12.387,24.24191,0.0,0.0,0.0,2.2011495,9.014706,5.632353,6.0882354
6606,Damian Lillard,58.0,36.08621,21.348,41.95517,0.0,0.0,0.0,2.5308642,24.948277,7.0689654,4.6896553
6609,Khris Middleton,37.0,22.783783,16.793,22.832432,1.688,0.0,8.689,2.6785715,11.8918915,4.0540543,3.7027028
